Postcode,Postcode Status,LSOA Code,LSOA Name,Index of Multiple Deprivation Rank,Index of Multiple Deprivation Decile,Income Rank,Income Decile,Income Score,Employment Rank,Employment Decile,Employment Score,Education and Skills Rank,Education and Skills Decile,Health and Disability Rank,Health and Disability Decile,Crime Rank,Crime Decile,Barriers to Housing & Services Rank,Barriers to Housing & Services Decile,Living Environment Rank,Living Environment Decile,IDACI Rank,IDACI Decile,IDACI Score,IDAOPI Rank,IDAOPI Decile,IDAOPI Score
W12 0LR,Live,E01001956,Hammersmith and Fulham 003B E01001956,9420,3,7491,3,0.188,7072,3,0.144,24355,8,17581,6,6852,3,9884,4,5840,2,8825,3,0.219,9530,3,0.207
W12 0LS,Live,E01001956,Hammersmith and Fulham 003B E01001956,9420,3,7491,3,0.188,7072,3,0.144,24355,8,17581,6,6852,3,9884,4,5840,2,8825,3,0.219,9530,3,0.207
W12 0LT,Live,E01001954,Hammersmith and Fulham 003A E01001954,9370,3,6716,3,0.199,10070,4,0.117,23621,8,10309,4,6315,2,9758,3,7898,3,4935,2,0.288,3773,2,0.325
W12 0LU,Live,E01001956,Hammersmith and Fulham 003B E01001956,9420,3,7491,3,0.188,7072,3,0.144,24355,8,17581,6,6852,3,9884,4,5840,2,8825,3,0.219,9530,3,0.207
W12 0LW,Live,E01001956,Hammersmith and Fulham 003B E01001956,9420,3,7491,3,0.188,7072,3,0.144,24355,8,17581,6,6852,3,9884,4,5840,2,8825,3,0.219,9530,3,0.207
W12 0LX,Live,E01001954,Hammersmith and Fulham 003A E01001954,9370,3,6716,3,0.199,10070,4,0.117,23621,8,10309,4,6315,2,9758,3,7898,3,4935,2,0.288,3773,2,0.325
W12 0LY,Live,E01001956,Hammersmith and Fulham 003B E01001956,9420,3,7491,3,0.188,7072,3,0.144,24355,8,17581,6,6852,3,9884,4,5840,2,8825,3,0.219,9530,3,0.207
W12 0LZ,Live,E01001956,Hammersmith and Fulham 003B E01001956,9420,3,7491,3,0.188,7072,3,0.144,24355,8,17581,6,6852,3,9884,4,5840,2,8825,3,0.219,9530,3,0.207
W12 0NA,Live,E01001956,Hammersmith and Fulham 003B E01001956,9420,3,7491,3,0.188,7072,3,0.144,24355,8,17581,6,6852,3,9884,4,5840,2,8825,3,0.219,9530,3,0.207
W12 0NB,Live,E01001956,Hammersmith and Fulham 003B E01001956,9420,3,7491,3,0.188,7072,3,0.144,24355,8,17581,6,6852,3,9884,4,5840,2,8825,3,0.219,9530,3,0.207
W12 0ND,Live,E01001956,Hammersmith and Fulham 003B E01001956,9420,3,7491,3,0.188,7072,3,0.144,24355,8,17581,6,6852,3,9884,4,5840,2,8825,3,0.219,9530,3,0.207
W12 0NE,Live,E01001956,Hammersmith and Fulham 003B E01001956,9420,3,7491,3,0.188,7072,3,0.144,24355,8,17581,6,6852,3,9884,4,5840,2,8825,3,0.219,9530,3,0.207
W12 0NF,Live,E01001956,Hammersmith and Fulham 003B E01001956,9420,3,7491,3,0.188,7072,3,0.144,24355,8,17581,6,6852,3,9884,4,5840,2,8825,3,0.219,9530,3,0.207
W12 0NG,Live,E01001956,Hammersmith and Fulham 003B E01001956,9420,3,7491,3,0.188,7072,3,0.144,24355,8,17581,6,6852,3,9884,4,5840,2,8825,3,0.219,9530,3,0.207
W12 0NH,Live,E01001956,Hammersmith and Fulham 003B E01001956,9420,3,7491,3,0.188,7072,3,0.144,24355,8,17581,6,6852,3,9884,4,5840,2,8825,3,0.219,9530,3,0.207
W12 0NJ,Live,E01001954,Hammersmith and Fulham 003A E01001954,9370,3,6716,3,0.199,10070,4,0.117,23621,8,10309,4,6315,2,9758,3,7898,3,4935,2,0.288,3773,2,0.325
W12 0NL,Terminated,E01001955,Hammersmith and Fulham 002A E01001955,4877,2,3289,2,0.268,5151,2,0.168,13481,5,11254,4,2978,1,5673,2,7970,3,4143,2,0.306,1792,1,0.404
W12 0NN,Live,E01001876,Hammersmith and Fulham 001C E01001876,5098,2,6198,2,0.208,6880,3,0.146,17763,6,5013,2,12242,4,235,1,6960,3,8693,3,0.221,4020,2,0.317
W12 0NP,Live,E01001954,Hammersmith and Fulham 003A E01001954,9370,3,6716,3,0.199,10070,4,0.117,23621,8,10309,4,6315,2,9758,3,7898,3,4935,2,0.288,3773,2,0.325
W12 0NQ,Terminated,E01001956,Hammersmith and Fulham 003B E01001956,9420,3,7491,3,0.188,7072,3,0.144,24355,8,17581,6,6852,3,9884,4,5840,2,8825,3,0.219,9530,3,0.207
W12 0NR,Live,E01001954,Hammersmith and Fulham 003A E01001954,9370,3,6716,3,0.199,10070,4,0.117,23621,8,10309,4,6315,2,9758,3,7898,3,4935,2,0.288,3773,2,0.325
W12 0NS,Live,E01001954,Hammersmith and Fulham 003A E01001954,9370,3,6716,3,0.199,10070,4,0.117,23621,8,10309,4,6315,2,9758,3,7898,3,4935,2,0.288,3773,2,0.325
W12 0NT,Live,E01001954,Hammersmith and Fulham 003A E01001954,9370,3,6716,3,0.199,10070,4,0.117,23621,8,10309,4,6315,2,9758,3,7898,3,4935,2,0.288,3773,2,0.325
W12 0NU,Terminated,E01001861,Hammersmith and Fulham 006C E01001861,7937,3,5381,2,0.222,6598,3,0.15,27308,9,11709,4,5747,2,6135,2,10695,4,7410,3,0.242,2110,1,0.389
W12 0NW,Live,E01001956,Hammersmith and Fulham 003B E01001956,9420,3,7491,3,0.188,7072,3,0.144,24355,8,17581,6,6852,3,9884,4,5840,2,8825,3,0.219,9530,3,0.207
W12 0NX,Live,E01001954,Hammersmith and Fulham 003A E01001954,9370,3,6716,3,0.199,10070,4,0.117,23621,8,10309,4,6315,2,9758,3,7898,3,4935,2,0.288,3773,2,0.325
W12 0NY,Terminated,E01001956,Hammersmith and Fulham 003B E01001956,9420,3,7491,3,0.188,7072,3,0.144,24355,8,17581,6,6852,3,9884,4,5840,2,8825,3,0.219,9530,3,0.207
W12 0NZ,Terminated,E01001955,Hammersmith and Fulham 002A E01001955,4877,2,3289,2,0.268,5151,2,0.168,13481,5,11254,4,2978,1,5673,2,7970,3,4143,2,0.306,1792,1,0.404
W12 0PA,Live,E01001955,Hammersmith and Fulham 002A E01001955,4877,2,3289,2,0.268,5151,2,0.168,13481,5,11254,4,2978,1,5673,2,7970,3,4143,2,0.306,1792,1,0.404
W12 0PB,Live,E01001954,Hammersmith and Fulham 003A E01001954,9370,3,6716,3,0.199,10070,4,0.117,23621,8,10309,4,6315,2,9758,3,7898,3,4935,2,0.288,3773,2,0.325
W12 0PE,Terminated,E01001954,Hammersmith and Fulham 003A E01001954,9370,3,6716,3,0.199,10070,4,0.117,23621,8,10309,4,6315,2,9758,3,7898,3,4935,2,0.288,3773,2,0.325
W12 0PF,Terminated,E01001954,Hammersmith and Fulham 003A E01001954,9370,3,6716,3,0.199,10070,4,0.117,23621,8,10309,4,6315,2,9758,3,7898,3,4935,2,0.288,3773,2,0.325
W12 0PG,Live,E01001954,Hammersmith and Fulham 003A E01001954,9370,3,6716,3,0.199,10070,4,0.117,23621,8,10309,4,6315,2,9758,3,7898,3,4935,2,0.288,3773,2,0.325
W12 0PH,Live,E01001954,Hammersmith and Fulham 003A E01001954,9370,3,6716,3,0.199,10070,4,0.117,23621,8,10309,4,6315,2,9758,3,7898,3,4935,2,0.288,3773,2,0.325
W12 0PJ,Live,E01001954,Hammersmith and Fulham 003A E01001954,9370,3,6716,3,0.199,10070,4,0.117,23621,8,10309,4,6315,2,9758,3,7898,3,4935,2,0.288,3773,2,0.325
W12 0PN,Terminated,E01001943,Hammersmith and Fulham 004A E01001943,6650,3,9442,3,0.162,9741,3,0.12,26495,9,10684,4,1401,1,3135,1,2035,1,6567,2,0.256,4177,2,0.313
W12 0PP,Terminated,E01001955,Hammersmith and Fulham 002A E01001955,4877,2,3289,2,0.268,5151,2,0.168,13481,5,11254,4,2978,1,5673,2,7970,3,4143,2,0.306,1792,1,0.404
W12 0PQ,Live,E01001954,Hammersmith and Fulham 003A E01001954,9370,3,6716,3,0.199,10070,4,0.117,23621,8,10309,4,6315,2,9758,3,7898,3,4935,2,0.288,3773,2,0.325
W12 0PR,Terminated,E01001959,Hammersmith and Fulham 003C E01001959,4238,2,4074,2,0.249,4863,2,0.172,15158,5,7317,3,5089,2,4914,2,2016,1,3366,2,0.326,4668,2,0.301
W12 0PS,Terminated,E01001959,Hammersmith and Fulham 003C E01001959,4238,2,4074,2,0.249,4863,2,0.172,15158,5,7317,3,5089,2,4914,2,2016,1,3366,2,0.326,4668,2,0.301
W12 0PT,Live,E01001875,Hammersmith and Fulham 001B E01001875,6449,2,5782,2,0.215,7829,3,0.136,9820,3,12501,4,5373,2,4537,2,6848,3,5870,2,0.27,3944,2,0.32
W12 0PU,Live,E01001875,Hammersmith and Fulham 001B E01001875,6449,2,5782,2,0.215,7829,3,0.136,9820,3,12501,4,5373,2,4537,2,6848,3,5870,2,0.27,3944,2,0.32
W12 0PX,Terminated,E01001959,Hammersmith and Fulham 003C E01001959,4238,2,4074,2,0.249,4863,2,0.172,15158,5,7317,3,5089,2,4914,2,2016,1,3366,2,0.326,4668,2,0.301
W12 0PY,Terminated,E01001959,Hammersmith and Fulham 003C E01001959,4238,2,4074,2,0.249,4863,2,0.172,15158,5,7317,3,5089,2,4914,2,2016,1,3366,2,0.326,4668,2,0.301
W12 0QA,Live,E01001875,Hammersmith and Fulham 001B E01001875,6449,2,5782,2,0.215,7829,3,0.136,9820,3,12501,4,5373,2,4537,2,6848,3,5870,2,0.27,3944,2,0.32
W12 0QB,Live,E01001959,Hammersmith and Fulham 003C E01001959,4238,2,4074,2,0.249,4863,2,0.172,15158,5,7317,3,5089,2,4914,2,2016,1,3366,2,0.326,4668,2,0.301
W12 0QD,Live,E01001959,Hammersmith and Fulham 003C E01001959,4238,2,4074,2,0.249,4863,2,0.172,15158,5,7317,3,5089,2,4914,2,2016,1,3366,2,0.326,4668,2,0.301
W12 0QE,Live,E01001959,Hammersmith and Fulham 003C E01001959,4238,2,4074,2,0.249,4863,2,0.172,15158,5,7317,3,5089,2,4914,2,2016,1,3366,2,0.326,4668,2,0.301
W12 0QF,Live,E01001959,Hammersmith and Fulham 003C E01001959,4238,2,4074,2,0.249,4863,2,0.172,15158,5,7317,3,5089,2,4914,2,2016,1,3366,2,0.326,4668,2,0.301
W12 0QG,Live,E01001959,Hammersmith and Fulham 003C E01001959,4238,2,4074,2,0.249,4863,2,0.172,15158,5,7317,3,5089,2,4914,2,2016,1,3366,2,0.326,4668,2,0.301
W12 0QH,Live,E01001959,Hammersmith and Fulham 003C E01001959,4238,2,4074,2,0.249,4863,2,0.172,15158,5,7317,3,5089,2,4914,2,2016,1,3366,2,0.326,4668,2,0.301
W12 0QJ,Live,E01001959,Hammersmith and Fulham 003C E01001959,4238,2,4074,2,0.249,4863,2,0.172,15158,5,7317,3,5089,2,4914,2,2016,1,3366,2,0.326,4668,2,0.301
W12 0QL,Terminated,E01001959,Hammersmith and Fulham 003C E01001959,4238,2,4074,2,0.249,4863,2,0.172,15158,5,7317,3,5089,2,4914,2,2016,1,3366,2,0.326,4668,2,0.301
W12 0QP,Live,E01001959,Hammersmith and Fulham 003C E01001959,4238,2,4074,2,0.249,4863,2,0.172,15158,5,7317,3,5089,2,4914,2,2016,1,3366,2,0.326,4668,2,0.301
W12 0QQ,Live,E01001959,Hammersmith and Fulham 003C E01001959,4238,2,4074,2,0.249,4863,2,0.172,15158,5,7317,3,5089,2,4914,2,2016,1,3366,2,0.326,4668,2,0.301
W12 0QR,Live,E01001959,Hammersmith and Fulham 003C E01001959,4238,2,4074,2,0.249,4863,2,0.172,15158,5,7317,3,5089,2,4914,2,2016,1,3366,2,0.326,4668,2,0.301
W12 0QS,Live,E01001959,Hammersmith and Fulham 003C E01001959,4238,2,4074,2,0.249,4863,2,0.172,15158,5,7317,3,5089,2,4914,2,2016,1,3366,2,0.326,4668,2,0.301
W12 0QT,Live,E01001959,Hammersmith and Fulham 003C E01001959,4238,2,4074,2,0.249,4863,2,0.172,15158,5,7317,3,5089,2,4914,2,2016,1,3366,2,0.326,4668,2,0.301
W12 0QU,Live,E01001875,Hammersmith and Fulham 001B E01001875,6449,2,5782,2,0.215,7829,3,0.136,9820,3,12501,4,5373,2,4537,2,6848,3,5870,2,0.27,3944,2,0.32
W12 0QX,Live,E01001875,Hammersmith and Fulham 001B E01001875,6449,2,5782,2,0.215,7829,3,0.136,9820,3,12501,4,5373,2,4537,2,6848,3,5870,2,0.27,3944,2,0.32
W12 0RA,Live,E01001876,Hammersmith and Fulham 001C E01001876,5098,2,6198,2,0.208,6880,3,0.146,17763,6,5013,2,12242,4,235,1,6960,3,8693,3,0.221,4020,2,0.317
W12 0RB,Live,E01001876,Hammersmith and Fulham 001C E01001876,5098,2,6198,2,0.208,6880,3,0.146,17763,6,5013,2,12242,4,235,1,6960,3,8693,3,0.221,4020,2,0.317
W12 0RD,Live,E01001876,Hammersmith and Fulham 001C E01001876,5098,2,6198,2,0.208,6880,3,0.146,17763,6,5013,2,12242,4,235,1,6960,3,8693,3,0.221,4020,2,0.317
W12 0RE,Live,E01001876,Hammersmith and Fulham 001C E01001876,5098,2,6198,2,0.208,6880,3,0.146,17763,6,5013,2,12242,4,235,1,6960,3,8693,3,0.221,4020,2,0.317
W12 0RF,Live,E01001876,Hammersmith and Fulham 001C E01001876,5098,2,6198,2,0.208,6880,3,0.146,17763,6,5013,2,12242,4,235,1,6960,3,8693,3,0.221,4020,2,0.317
W12 0RG,Live,E01001876,Hammersmith and Fulham 001C E01001876,5098,2,6198,2,0.208,6880,3,0.146,17763,6,5013,2,12242,4,235,1,6960,3,8693,3,0.221,4020,2,0.317
W12 0RH,Live,E01001959,Hammersmith and Fulham 003C E01001959,4238,2,4074,2,0.249,4863,2,0.172,15158,5,7317,3,5089,2,4914,2,2016,1,3366,2,0.326,4668,2,0.301
W12 0RJ,Live,E01001955,Hammersmith and Fulham 002A E01001955,4877,2,3289,2,0.268,5151,2,0.168,13481,5,11254,4,2978,1,5673,2,7970,3,4143,2,0.306,1792,1,0.404
W12 0RL,Live,E01001955,Hammersmith and Fulham 002A E01001955,4877,2,3289,2,0.268,5151,2,0.168,13481,5,11254,4,2978,1,5673,2,7970,3,4143,2,0.306,1792,1,0.404
W12 0RN,Live,E01001955,Hammersmith and Fulham 002A E01001955,4877,2,3289,2,0.268,5151,2,0.168,13481,5,11254,4,2978,1,5673,2,7970,3,4143,2,0.306,1792,1,0.404
W12 0RP,Live,E01001955,Hammersmith and Fulham 002A E01001955,4877,2,3289,2,0.268,5151,2,0.168,13481,5,11254,4,2978,1,5673,2,7970,3,4143,2,0.306,1792,1,0.404
W12 0RQ,Live,E01001955,Hammersmith and Fulham 002A E01001955,4877,2,3289,2,0.268,5151,2,0.168,13481,5,11254,4,2978,1,5673,2,7970,3,4143,2,0.306,1792,1,0.404
W12 0RR,Live,E01001955,Hammersmith and Fulham 002A E01001955,4877,2,3289,2,0.268,5151,2,0.168,13481,5,11254,4,2978,1,5673,2,7970,3,4143,2,0.306,1792,1,0.404
W12 0RS,Live,E01001959,Hammersmith and Fulham 003C E01001959,4238,2,4074,2,0.249,4863,2,0.172,15158,5,7317,3,5089,2,4914,2,2016,1,3366,2,0.326,4668,2,0.301
W12 0RT,Live,E01001956,Hammersmith and Fulham 003B E01001956,9420,3,7491,3,0.188,7072,3,0.144,24355,8,17581,6,6852,3,9884,4,5840,2,8825,3,0.219,9530,3,0.207
W12 0RU,Live,E01001959,Hammersmith and Fulham 003C E01001959,4238,2,4074,2,0.249,4863,2,0.172,15158,5,7317,3,5089,2,4914,2,2016,1,3366,2,0.326,4668,2,0.301
W12 0RW,Live,E01001955,Hammersmith and Fulham 002A E01001955,4877,2,3289,2,0.268,5151,2,0.168,13481,5,11254,4,2978,1,5673,2,7970,3,4143,2,0.306,1792,1,0.404
W12 0RX,Live,E01001959,Hammersmith and Fulham 003C E01001959,4238,2,4074,2,0.249,4863,2,0.172,15158,5,7317,3,5089,2,4914,2,2016,1,3366,2,0.326,4668,2,0.301
W12 0RY,Live,E01001955,Hammersmith and Fulham 002A E01001955,4877,2,3289,2,0.268,5151,2,0.168,13481,5,11254,4,2978,1,5673,2,7970,3,4143,2,0.306,1792,1,0.404
W12 0RZ,Live,E01001876,Hammersmith and Fulham 001C E01001876,5098,2,6198,2,0.208,6880,3,0.146,17763,6,5013,2,12242,4,235,1,6960,3,8693,3,0.221,4020,2,0.317
W12 0SA,Terminated,E01001955,Hammersmith and Fulham 002A E01001955,4877,2,3289,2,0.268,5151,2,0.168,13481,5,11254,4,2978,1,5673,2,7970,3,4143,2,0.306,1792,1,0.404
W12 0SB,Live,E01001876,Hammersmith and Fulham 001C E01001876,5098,2,6198,2,0.208,6880,3,0.146,17763,6,5013,2,12242,4,235,1,6960,3,8693,3,0.221,4020,2,0.317
W12 0SD,Live,E01001875,Hammersmith and Fulham 001B E01001875,6449,2,5782,2,0.215,7829,3,0.136,9820,3,12501,4,5373,2,4537,2,6848,3,5870,2,0.27,3944,2,0.32
W12 0SE,Live,E01001876,Hammersmith and Fulham 001C E01001876,5098,2,6198,2,0.208,6880,3,0.146,17763,6,5013,2,12242,4,235,1,6960,3,8693,3,0.221,4020,2,0.317
W12 0SF,Live,E01001876,Hammersmith and Fulham 001C E01001876,5098,2,6198,2,0.208,6880,3,0.146,17763,6,5013,2,12242,4,235,1,6960,3,8693,3,0.221,4020,2,0.317
W12 0SG,Live,E01001955,Hammersmith and Fulham 002A E01001955,4877,2,3289,2,0.268,5151,2,0.168,13481,5,11254,4,2978,1,5673,2,7970,3,4143,2,0.306,1792,1,0.404
W12 0SH,Live,E01001959,Hammersmith and Fulham 003C E01001959,4238,2,4074,2,0.249,4863,2,0.172,15158,5,7317,3,5089,2,4914,2,2016,1,3366,2,0.326,4668,2,0.301
W12 0SJ,Live,E01001876,Hammersmith and Fulham 001C E01001876,5098,2,6198,2,0.208,6880,3,0.146,17763,6,5013,2,12242,4,235,1,6960,3,8693,3,0.221,4020,2,0.317
W12 0SL,Live,E01001956,Hammersmith and Fulham 003B E01001956,9420,3,7491,3,0.188,7072,3,0.144,24355,8,17581,6,6852,3,9884,4,5840,2,8825,3,0.219,9530,3,0.207
W12 0SN,Live,E01001955,Hammersmith and Fulham 002A E01001955,4877,2,3289,2,0.268,5151,2,0.168,13481,5,11254,4,2978,1,5673,2,7970,3,4143,2,0.306,1792,1,0.404
W12 0SP,Live,E01001955,Hammersmith and Fulham 002A E01001955,4877,2,3289,2,0.268,5151,2,0.168,13481,5,11254,4,2978,1,5673,2,7970,3,4143,2,0.306,1792,1,0.404
W12 0SQ,Live,E01001876,Hammersmith and Fulham 001C E01001876,5098,2,6198,2,0.208,6880,3,0.146,17763,6,5013,2,12242,4,235,1,6960,3,8693,3,0.221,4020,2,0.317
W12 0SR,Live,E01001955,Hammersmith and Fulham 002A E01001955,4877,2,3289,2,0.268,5151,2,0.168,13481,5,11254,4,2978,1,5673,2,7970,3,4143,2,0.306,1792,1,0.404
W12 0SS,Live,E01001955,Hammersmith and Fulham 002A E01001955,4877,2,3289,2,0.268,5151,2,0.168,13481,5,11254,4,2978,1,5673,2,7970,3,4143,2,0.306,1792,1,0.404
W12 0ST,Live,E01001956,Hammersmith and Fulham 003B E01001956,9420,3,7491,3,0.188,7072,3,0.144,24355,8,17581,6,6852,3,9884,4,5840,2,8825,3,0.219,9530,3,0.207
W12 0SU,Live,E01001959,Hammersmith and Fulham 003C E01001959,4238,2,4074,2,0.249,4863,2,0.172,15158,5,7317,3,5089,2,4914,2,2016,1,3366,2,0.326,4668,2,0.301
W12 0SW,Live,E01001955,Hammersmith and Fulham 002A E01001955,4877,2,3289,2,0.268,5151,2,0.168,13481,5,11254,4,2978,1,5673,2,7970,3,4143,2,0.306,1792,1,0.404
W12 0SX,Live,E01001959,Hammersmith and Fulham 003C E01001959,4238,2,4074,2,0.249,4863,2,0.172,15158,5,7317,3,5089,2,4914,2,2016,1,3366,2,0.326,4668,2,0.301
W12 0SY,Live,E01001955,Hammersmith and Fulham 002A E01001955,4877,2,3289,2,0.268,5151,2,0.168,13481,5,11254,4,2978,1,5673,2,7970,3,4143,2,0.306,1792,1,0.404
W12 0SZ,Live,E01001955,Hammersmith and Fulham 002A E01001955,4877,2,3289,2,0.268,5151,2,0.168,13481,5,11254,4,2978,1,5673,2,7970,3,4143,2,0.306,1792,1,0.404
W12 0TA,Live,E01001954,Hammersmith and Fulham 003A E01001954,9370,3,6716,3,0.199,10070,4,0.117,23621,8,10309,4,6315,2,9758,3,7898,3,4935,2,0.288,3773,2,0.325
W12 0TB,Live,E01001956,Hammersmith and Fulham 003B E01001956,9420,3,7491,3,0.188,7072,3,0.144,24355,8,17581,6,6852,3,9884,4,5840,2,8825,3,0.219,9530,3,0.207
W12 0TD,Live,E01001956,Hammersmith and Fulham 003B E01001956,9420,3,7491,3,0.188,7072,3,0.144,24355,8,17581,6,6852,3,9884,4,5840,2,8825,3,0.219,9530,3,0.207
W12 0TE,Live,E01001959,Hammersmith and Fulham 003C E01001959,4238,2,4074,2,0.249,4863,2,0.172,15158,5,7317,3,5089,2,4914,2,2016,1,3366,2,0.326,4668,2,0.301
W12 0TF,Live,E01001959,Hammersmith and Fulham 003C E01001959,4238,2,4074,2,0.249,4863,2,0.172,15158,5,7317,3,5089,2,4914,2,2016,1,3366,2,0.326,4668,2,0.301
W12 0TG,Live,E01001959,Hammersmith and Fulham 003C E01001959,4238,2,4074,2,0.249,4863,2,0.172,15158,5,7317,3,5089,2,4914,2,2016,1,3366,2,0.326,4668,2,0.301
W12 0TH,Live,E01001956,Hammersmith and Fulham 003B E01001956,9420,3,7491,3,0.188,7072,3,0.144,24355,8,17581,6,6852,3,9884,4,5840,2,8825,3,0.219,9530,3,0.207
W12 0TJ,Live,E01001959,Hammersmith and Fulham 003C E01001959,4238,2,4074,2,0.249,4863,2,0.172,15158,5,7317,3,5089,2,4914,2,2016,1,3366,2,0.326,4668,2,0.301
W12 0TL,Live,E01001959,Hammersmith and Fulham 003C E01001959,4238,2,4074,2,0.249,4863,2,0.172,15158,5,7317,3,5089,2,4914,2,2016,1,3366,2,0.326,4668,2,0.301
W12 0TN,Live,E01001874,Hammersmith and Fulham 001A E01001874,11438,4,12300,4,0.132,13551,5,0.094,20063,7,8274,3,21671,7,2284,1,9793,3,10666,4,0.191,4206,2,0.312
W12 0TP,Live,E01001876,Hammersmith and Fulham 001C E01001876,5098,2,6198,2,0.208,6880,3,0.146,17763,6,5013,2,12242,4,235,1,6960,3,8693,3,0.221,4020,2,0.317
W12 0TQ,Terminated,E01001956,Hammersmith and Fulham 003B E01001956,9420,3,7491,3,0.188,7072,3,0.144,24355,8,17581,6,6852,3,9884,4,5840,2,8825,3,0.219,9530,3,0.207
W12 0TR,Live,E01001876,Hammersmith and Fulham 001C E01001876,5098,2,6198,2,0.208,6880,3,0.146,17763,6,5013,2,12242,4,235,1,6960,3,8693,3,0.221,4020,2,0.317
W12 0TS,Live,E01001876,Hammersmith and Fulham 001C E01001876,5098,2,6198,2,0.208,6880,3,0.146,17763,6,5013,2,12242,4,235,1,6960,3,8693,3,0.221,4020,2,0.317
W12 0TT,Terminated,E01001874,Hammersmith and Fulham 001A E01001874,11438,4,12300,4,0.132,13551,5,0.094,20063,7,8274,3,21671,7,2284,1,9793,3,10666,4,0.191,4206,2,0.312
W12 0TU,Live,E01001876,Hammersmith and Fulham 001C E01001876,5098,2,6198,2,0.208,6880,3,0.146,17763,6,5013,2,12242,4,235,1,6960,3,8693,3,0.221,4020,2,0.317
W12 0TX,Live,E01001876,Hammersmith and Fulham 001C E01001876,5098,2,6198,2,0.208,6880,3,0.146,17763,6,5013,2,12242,4,235,1,6960,3,8693,3,0.221,4020,2,0.317
W12 0TY,Live,E01001874,Hammersmith and Fulham 001A E01001874,11438,4,12300,4,0.132,13551,5,0.094,20063,7,8274,3,21671,7,2284,1,9793,3,10666,4,0.191,4206,2,0.312
W12 0TZ,Live,E01001876,Hammersmith and Fulham 001C E01001876,5098,2,6198,2,0.208,6880,3,0.146,17763,6,5013,2,12242,4,235,1,6960,3,8693,3,0.221,4020,2,0.317
W12 0UA,Live,E01001876,Hammersmith and Fulham 001C E01001876,5098,2,6198,2,0.208,6880,3,0.146,17763,6,5013,2,12242,4,235,1,6960,3,8693,3,0.221,4020,2,0.317
W12 0UB,Live,E01001876,Hammersmith and Fulham 001C E01001876,5098,2,6198,2,0.208,6880,3,0.146,17763,6,5013,2,12242,4,235,1,6960,3,8693,3,0.221,4020,2,0.317
W12 0UD,Live,E01001876,Hammersmith and Fulham 001C E01001876,5098,2,6198,2,0.208,6880,3,0.146,17763,6,5013,2,12242,4,235,1,6960,3,8693,3,0.221,4020,2,0.317
W12 0UE,Live,E01001876,Hammersmith and Fulham 001C E01001876,5098,2,6198,2,0.208,6880,3,0.146,17763,6,5013,2,12242,4,235,1,6960,3,8693,3,0.221,4020,2,0.317
W12 0UF,Terminated,E01001957,Hammersmith and Fulham 002B E01001957,4637,2,2242,1,0.299,3750,2,0.189,9739,3,10982,4,15569,5,3619,2,13055,4,2886,1,0.341,1246,1,0.438
W12 0UG,Terminated,E01001874,Hammersmith and Fulham 001A E01001874,11438,4,12300,4,0.132,13551,5,0.094,20063,7,8274,3,21671,7,2284,1,9793,3,10666,4,0.191,4206,2,0.312
W12 0UH,Live,E01001874,Hammersmith and Fulham 001A E01001874,11438,4,12300,4,0.132,13551,5,0.094,20063,7,8274,3,21671,7,2284,1,9793,3,10666,4,0.191,4206,2,0.312
W12 0UJ,Live,E01001874,Hammersmith and Fulham 001A E01001874,11438,4,12300,4,0.132,13551,5,0.094,20063,7,8274,3,21671,7,2284,1,9793,3,10666,4,0.191,4206,2,0.312
W12 0UL,Live,E01001874,Hammersmith and Fulham 001A E01001874,11438,4,12300,4,0.132,13551,5,0.094,20063,7,8274,3,21671,7,2284,1,9793,3,10666,4,0.191,4206,2,0.312
W12 0UN,Live,E01001874,Hammersmith and Fulham 001A E01001874,11438,4,12300,4,0.132,13551,5,0.094,20063,7,8274,3,21671,7,2284,1,9793,3,10666,4,0.191,4206,2,0.312
W12 0UP,Live,E01001874,Hammersmith and Fulham 001A E01001874,11438,4,12300,4,0.132,13551,5,0.094,20063,7,8274,3,21671,7,2284,1,9793,3,10666,4,0.191,4206,2,0.312
W12 0UQ,Live,E01001876,Hammersmith and Fulham 001C E01001876,5098,2,6198,2,0.208,6880,3,0.146,17763,6,5013,2,12242,4,235,1,6960,3,8693,3,0.221,4020,2,0.317
W12 0UR,Live,E01001876,Hammersmith and Fulham 001C E01001876,5098,2,6198,2,0.208,6880,3,0.146,17763,6,5013,2,12242,4,235,1,6960,3,8693,3,0.221,4020,2,0.317
W12 0UT,Terminated,E01001943,Hammersmith and Fulham 004A E01001943,6650,3,9442,3,0.162,9741,3,0.12,26495,9,10684,4,1401,1,3135,1,2035,1,6567,2,0.256,4177,2,0.313
W12 0UW,Live,E01001874,Hammersmith and Fulham 001A E01001874,11438,4,12300,4,0.132,13551,5,0.094,20063,7,8274,3,21671,7,2284,1,9793,3,10666,4,0.191,4206,2,0.312
W12 0UX,Terminated,E01001943,Hammersmith and Fulham 004A E01001943,6650,3,9442,3,0.162,9741,3,0.12,26495,9,10684,4,1401,1,3135,1,2035,1,6567,2,0.256,4177,2,0.313
W12 0UY,Terminated,E01001943,Hammersmith and Fulham 004A E01001943,6650,3,9442,3,0.162,9741,3,0.12,26495,9,10684,4,1401,1,3135,1,2035,1,6567,2,0.256,4177,2,0.313
W12 0WD,Terminated,E01001943,Hammersmith and Fulham 004A E01001943,6650,3,9442,3,0.162,9741,3,0.12,26495,9,10684,4,1401,1,3135,1,2035,1,6567,2,0.256,4177,2,0.313
