Postcode,Postcode Status,LSOA Code,LSOA Name,Index of Multiple Deprivation Rank,Index of Multiple Deprivation Decile,Income Rank,Income Decile,Income Score,Employment Rank,Employment Decile,Employment Score,Education and Skills Rank,Education and Skills Decile,Health and Disability Rank,Health and Disability Decile,Crime Rank,Crime Decile,Barriers to Housing & Services Rank,Barriers to Housing & Services Decile,Living Environment Rank,Living Environment Decile,IDACI Rank,IDACI Decile,IDACI Score,IDAOPI Rank,IDAOPI Decile,IDAOPI Score
SW5 9PR,Live,E01002851,Kensington and Chelsea 015D E01002851,4330,2,3590,2,0.26,4767,2,0.173,29149,9,10783,4,5735,2,525,1,4070,2,3364,2,0.327,1961,1,0.396
SW5 9PS,Terminated,E01002851,Kensington and Chelsea 015D E01002851,4330,2,3590,2,0.26,4767,2,0.173,29149,9,10783,4,5735,2,525,1,4070,2,3364,2,0.327,1961,1,0.396
SW5 9PT,Terminated,E01002896,Kensington and Chelsea 020C E01002896,24135,8,29330,9,0.037,32380,10,0.018,26640,9,32790,10,12492,4,7968,3,4605,2,26533,9,0.055,22379,7,0.085
SW5 9PU,Terminated,E01002847,Kensington and Chelsea 015B E01002847,12666,4,19610,6,0.08,20047,7,0.065,32348,10,26693,9,4213,2,877,1,2516,1,22103,7,0.081,10017,4,0.199
SW5 9PW,Terminated,E01002851,Kensington and Chelsea 015D E01002851,4330,2,3590,2,0.26,4767,2,0.173,29149,9,10783,4,5735,2,525,1,4070,2,3364,2,0.327,1961,1,0.396
SW5 9PX,Terminated,E01002847,Kensington and Chelsea 015B E01002847,12666,4,19610,6,0.08,20047,7,0.065,32348,10,26693,9,4213,2,877,1,2516,1,22103,7,0.081,10017,4,0.199
SW5 9PY,Terminated,E01002848,Kensington and Chelsea 015C E01002848,8243,3,9754,3,0.158,12068,4,0.103,27967,9,18455,6,16574,6,36,1,2093,1,10881,4,0.188,1939,1,0.397
SW5 9PZ,Terminated,E01002896,Kensington and Chelsea 020C E01002896,24135,8,29330,9,0.037,32380,10,0.018,26640,9,32790,10,12492,4,7968,3,4605,2,26533,9,0.055,22379,7,0.085
SW5 9QA,Live,E01002850,Kensington and Chelsea 013D E01002850,11573,4,14774,5,0.111,14506,5,0.089,31035,10,25656,8,10098,4,1087,1,2105,1,17816,6,0.113,7917,3,0.233
SW5 9QB,Live,E01002850,Kensington and Chelsea 013D E01002850,11573,4,14774,5,0.111,14506,5,0.089,31035,10,25656,8,10098,4,1087,1,2105,1,17816,6,0.113,7917,3,0.233
SW5 9QD,Terminated,E01002850,Kensington and Chelsea 013D E01002850,11573,4,14774,5,0.111,14506,5,0.089,31035,10,25656,8,10098,4,1087,1,2105,1,17816,6,0.113,7917,3,0.233
SW5 9QE,Terminated,E01002850,Kensington and Chelsea 013D E01002850,11573,4,14774,5,0.111,14506,5,0.089,31035,10,25656,8,10098,4,1087,1,2105,1,17816,6,0.113,7917,3,0.233
SW5 9QF,Live,E01002850,Kensington and Chelsea 013D E01002850,11573,4,14774,5,0.111,14506,5,0.089,31035,10,25656,8,10098,4,1087,1,2105,1,17816,6,0.113,7917,3,0.233
SW5 9QG,Live,E01002851,Kensington and Chelsea 015D E01002851,4330,2,3590,2,0.26,4767,2,0.173,29149,9,10783,4,5735,2,525,1,4070,2,3364,2,0.327,1961,1,0.396
SW5 9QH,Live,E01002851,Kensington and Chelsea 015D E01002851,4330,2,3590,2,0.26,4767,2,0.173,29149,9,10783,4,5735,2,525,1,4070,2,3364,2,0.327,1961,1,0.396
SW5 9QJ,Live,E01002815,Kensington and Chelsea 011B E01002815,15885,5,18530,6,0.086,23244,8,0.055,31264,10,29687,10,14847,5,1341,1,2476,1,17436,6,0.117,11029,4,0.186
SW5 9QL,Live,E01002814,Kensington and Chelsea 015A E01002814,10748,4,9793,3,0.158,11203,4,0.109,29681,10,27818,9,12100,4,971,1,5209,2,13332,5,0.158,5107,2,0.289
SW5 9QN,Live,E01002814,Kensington and Chelsea 015A E01002814,10748,4,9793,3,0.158,11203,4,0.109,29681,10,27818,9,12100,4,971,1,5209,2,13332,5,0.158,5107,2,0.289
SW5 9QP,Terminated,E01002815,Kensington and Chelsea 011B E01002815,15885,5,18530,6,0.086,23244,8,0.055,31264,10,29687,10,14847,5,1341,1,2476,1,17436,6,0.117,11029,4,0.186
SW5 9QQ,Live,E01002851,Kensington and Chelsea 015D E01002851,4330,2,3590,2,0.26,4767,2,0.173,29149,9,10783,4,5735,2,525,1,4070,2,3364,2,0.327,1961,1,0.396
SW5 9QR,Live,E01002815,Kensington and Chelsea 011B E01002815,15885,5,18530,6,0.086,23244,8,0.055,31264,10,29687,10,14847,5,1341,1,2476,1,17436,6,0.117,11029,4,0.186
SW5 9QS,Live,E01002814,Kensington and Chelsea 015A E01002814,10748,4,9793,3,0.158,11203,4,0.109,29681,10,27818,9,12100,4,971,1,5209,2,13332,5,0.158,5107,2,0.289
SW5 9QT,Live,E01002814,Kensington and Chelsea 015A E01002814,10748,4,9793,3,0.158,11203,4,0.109,29681,10,27818,9,12100,4,971,1,5209,2,13332,5,0.158,5107,2,0.289
SW5 9QU,Terminated,E01002851,Kensington and Chelsea 015D E01002851,4330,2,3590,2,0.26,4767,2,0.173,29149,9,10783,4,5735,2,525,1,4070,2,3364,2,0.327,1961,1,0.396
SW5 9QW,Live,E01002815,Kensington and Chelsea 011B E01002815,15885,5,18530,6,0.086,23244,8,0.055,31264,10,29687,10,14847,5,1341,1,2476,1,17436,6,0.117,11029,4,0.186
SW5 9QX,Terminated,E01002850,Kensington and Chelsea 013D E01002850,11573,4,14774,5,0.111,14506,5,0.089,31035,10,25656,8,10098,4,1087,1,2105,1,17816,6,0.113,7917,3,0.233
SW5 9QY,Terminated,E01002850,Kensington and Chelsea 013D E01002850,11573,4,14774,5,0.111,14506,5,0.089,31035,10,25656,8,10098,4,1087,1,2105,1,17816,6,0.113,7917,3,0.233
SW5 9QZ,Live,E01002851,Kensington and Chelsea 015D E01002851,4330,2,3590,2,0.26,4767,2,0.173,29149,9,10783,4,5735,2,525,1,4070,2,3364,2,0.327,1961,1,0.396
SW5 9RA,Terminated,E01002850,Kensington and Chelsea 013D E01002850,11573,4,14774,5,0.111,14506,5,0.089,31035,10,25656,8,10098,4,1087,1,2105,1,17816,6,0.113,7917,3,0.233
SW5 9RB,Terminated,E01002850,Kensington and Chelsea 013D E01002850,11573,4,14774,5,0.111,14506,5,0.089,31035,10,25656,8,10098,4,1087,1,2105,1,17816,6,0.113,7917,3,0.233
SW5 9RD,Live,E01002850,Kensington and Chelsea 013D E01002850,11573,4,14774,5,0.111,14506,5,0.089,31035,10,25656,8,10098,4,1087,1,2105,1,17816,6,0.113,7917,3,0.233
SW5 9RE,Live,E01002850,Kensington and Chelsea 013D E01002850,11573,4,14774,5,0.111,14506,5,0.089,31035,10,25656,8,10098,4,1087,1,2105,1,17816,6,0.113,7917,3,0.233
SW5 9RF,Live,E01002850,Kensington and Chelsea 013D E01002850,11573,4,14774,5,0.111,14506,5,0.089,31035,10,25656,8,10098,4,1087,1,2105,1,17816,6,0.113,7917,3,0.233
SW5 9RG,Terminated,E01002850,Kensington and Chelsea 013D E01002850,11573,4,14774,5,0.111,14506,5,0.089,31035,10,25656,8,10098,4,1087,1,2105,1,17816,6,0.113,7917,3,0.233
SW5 9RH,Live,E01002851,Kensington and Chelsea 015D E01002851,4330,2,3590,2,0.26,4767,2,0.173,29149,9,10783,4,5735,2,525,1,4070,2,3364,2,0.327,1961,1,0.396
SW5 9RJ,Terminated,E01002850,Kensington and Chelsea 013D E01002850,11573,4,14774,5,0.111,14506,5,0.089,31035,10,25656,8,10098,4,1087,1,2105,1,17816,6,0.113,7917,3,0.233
SW5 9RL,Live,E01002851,Kensington and Chelsea 015D E01002851,4330,2,3590,2,0.26,4767,2,0.173,29149,9,10783,4,5735,2,525,1,4070,2,3364,2,0.327,1961,1,0.396
SW5 9RN,Terminated,E01002850,Kensington and Chelsea 013D E01002850,11573,4,14774,5,0.111,14506,5,0.089,31035,10,25656,8,10098,4,1087,1,2105,1,17816,6,0.113,7917,3,0.233
SW5 9RP,Live,E01002850,Kensington and Chelsea 013D E01002850,11573,4,14774,5,0.111,14506,5,0.089,31035,10,25656,8,10098,4,1087,1,2105,1,17816,6,0.113,7917,3,0.233
SW5 9RQ,Live,E01002850,Kensington and Chelsea 013D E01002850,11573,4,14774,5,0.111,14506,5,0.089,31035,10,25656,8,10098,4,1087,1,2105,1,17816,6,0.113,7917,3,0.233
SW5 9RR,Terminated,E01002848,Kensington and Chelsea 015C E01002848,8243,3,9754,3,0.158,12068,4,0.103,27967,9,18455,6,16574,6,36,1,2093,1,10881,4,0.188,1939,1,0.397
SW5 9RS,Terminated,E01002848,Kensington and Chelsea 015C E01002848,8243,3,9754,3,0.158,12068,4,0.103,27967,9,18455,6,16574,6,36,1,2093,1,10881,4,0.188,1939,1,0.397
SW5 9RT,Terminated,E01002848,Kensington and Chelsea 015C E01002848,8243,3,9754,3,0.158,12068,4,0.103,27967,9,18455,6,16574,6,36,1,2093,1,10881,4,0.188,1939,1,0.397
SW5 9RU,Live,E01002850,Kensington and Chelsea 013D E01002850,11573,4,14774,5,0.111,14506,5,0.089,31035,10,25656,8,10098,4,1087,1,2105,1,17816,6,0.113,7917,3,0.233
SW5 9RW,Terminated,E01002896,Kensington and Chelsea 020C E01002896,24135,8,29330,9,0.037,32380,10,0.018,26640,9,32790,10,12492,4,7968,3,4605,2,26533,9,0.055,22379,7,0.085
SW5 9RX,Live,E01002850,Kensington and Chelsea 013D E01002850,11573,4,14774,5,0.111,14506,5,0.089,31035,10,25656,8,10098,4,1087,1,2105,1,17816,6,0.113,7917,3,0.233
SW5 9RY,Live,E01002850,Kensington and Chelsea 013D E01002850,11573,4,14774,5,0.111,14506,5,0.089,31035,10,25656,8,10098,4,1087,1,2105,1,17816,6,0.113,7917,3,0.233
SW5 9RZ,Live,E01002850,Kensington and Chelsea 013D E01002850,11573,4,14774,5,0.111,14506,5,0.089,31035,10,25656,8,10098,4,1087,1,2105,1,17816,6,0.113,7917,3,0.233
SW5 9SA,Terminated,E01002896,Kensington and Chelsea 020C E01002896,24135,8,29330,9,0.037,32380,10,0.018,26640,9,32790,10,12492,4,7968,3,4605,2,26533,9,0.055,22379,7,0.085
SW5 9SB,Live,E01002851,Kensington and Chelsea 015D E01002851,4330,2,3590,2,0.26,4767,2,0.173,29149,9,10783,4,5735,2,525,1,4070,2,3364,2,0.327,1961,1,0.396
SW5 9SD,Live,E01002851,Kensington and Chelsea 015D E01002851,4330,2,3590,2,0.26,4767,2,0.173,29149,9,10783,4,5735,2,525,1,4070,2,3364,2,0.327,1961,1,0.396
SW5 9SE,Terminated,E01002847,Kensington and Chelsea 015B E01002847,12666,4,19610,6,0.08,20047,7,0.065,32348,10,26693,9,4213,2,877,1,2516,1,22103,7,0.081,10017,4,0.199
SW5 9SF,Live,E01002848,Kensington and Chelsea 015C E01002848,8243,3,9754,3,0.158,12068,4,0.103,27967,9,18455,6,16574,6,36,1,2093,1,10881,4,0.188,1939,1,0.397
SW5 9SG,Live,E01002848,Kensington and Chelsea 015C E01002848,8243,3,9754,3,0.158,12068,4,0.103,27967,9,18455,6,16574,6,36,1,2093,1,10881,4,0.188,1939,1,0.397
SW5 9SH,Live,E01002848,Kensington and Chelsea 015C E01002848,8243,3,9754,3,0.158,12068,4,0.103,27967,9,18455,6,16574,6,36,1,2093,1,10881,4,0.188,1939,1,0.397
SW5 9SJ,Live,E01002851,Kensington and Chelsea 015D E01002851,4330,2,3590,2,0.26,4767,2,0.173,29149,9,10783,4,5735,2,525,1,4070,2,3364,2,0.327,1961,1,0.396
SW5 9SL,Live,E01002851,Kensington and Chelsea 015D E01002851,4330,2,3590,2,0.26,4767,2,0.173,29149,9,10783,4,5735,2,525,1,4070,2,3364,2,0.327,1961,1,0.396
SW5 9SN,Terminated,E01002851,Kensington and Chelsea 015D E01002851,4330,2,3590,2,0.26,4767,2,0.173,29149,9,10783,4,5735,2,525,1,4070,2,3364,2,0.327,1961,1,0.396
SW5 9SP,Terminated,E01002896,Kensington and Chelsea 020C E01002896,24135,8,29330,9,0.037,32380,10,0.018,26640,9,32790,10,12492,4,7968,3,4605,2,26533,9,0.055,22379,7,0.085
SW5 9SQ,Live,E01002848,Kensington and Chelsea 015C E01002848,8243,3,9754,3,0.158,12068,4,0.103,27967,9,18455,6,16574,6,36,1,2093,1,10881,4,0.188,1939,1,0.397
SW5 9SR,Terminated,E01002851,Kensington and Chelsea 015D E01002851,4330,2,3590,2,0.26,4767,2,0.173,29149,9,10783,4,5735,2,525,1,4070,2,3364,2,0.327,1961,1,0.396
SW5 9SS,Terminated,E01002896,Kensington and Chelsea 020C E01002896,24135,8,29330,9,0.037,32380,10,0.018,26640,9,32790,10,12492,4,7968,3,4605,2,26533,9,0.055,22379,7,0.085
SW5 9ST,Live,E01002847,Kensington and Chelsea 015B E01002847,12666,4,19610,6,0.08,20047,7,0.065,32348,10,26693,9,4213,2,877,1,2516,1,22103,7,0.081,10017,4,0.199
SW5 9SU,Live,E01002847,Kensington and Chelsea 015B E01002847,12666,4,19610,6,0.08,20047,7,0.065,32348,10,26693,9,4213,2,877,1,2516,1,22103,7,0.081,10017,4,0.199
SW5 9SW,Terminated,E01002851,Kensington and Chelsea 015D E01002851,4330,2,3590,2,0.26,4767,2,0.173,29149,9,10783,4,5735,2,525,1,4070,2,3364,2,0.327,1961,1,0.396
SW5 9SX,Live,E01002847,Kensington and Chelsea 015B E01002847,12666,4,19610,6,0.08,20047,7,0.065,32348,10,26693,9,4213,2,877,1,2516,1,22103,7,0.081,10017,4,0.199
SW5 9SY,Live,E01002847,Kensington and Chelsea 015B E01002847,12666,4,19610,6,0.08,20047,7,0.065,32348,10,26693,9,4213,2,877,1,2516,1,22103,7,0.081,10017,4,0.199
SW5 9SZ,Terminated,E01002896,Kensington and Chelsea 020C E01002896,24135,8,29330,9,0.037,32380,10,0.018,26640,9,32790,10,12492,4,7968,3,4605,2,26533,9,0.055,22379,7,0.085
SW5 9TA,Terminated,E01002846,Kensington and Chelsea 017A E01002846,7626,3,9428,3,0.162,9038,3,0.125,31013,10,13851,5,9272,3,123,1,5067,2,10672,4,0.191,2554,1,0.37
SW5 9TB,Live,E01002847,Kensington and Chelsea 015B E01002847,12666,4,19610,6,0.08,20047,7,0.065,32348,10,26693,9,4213,2,877,1,2516,1,22103,7,0.081,10017,4,0.199
SW5 9TD,Live,E01002847,Kensington and Chelsea 015B E01002847,12666,4,19610,6,0.08,20047,7,0.065,32348,10,26693,9,4213,2,877,1,2516,1,22103,7,0.081,10017,4,0.199
SW5 9TE,Live,E01002847,Kensington and Chelsea 015B E01002847,12666,4,19610,6,0.08,20047,7,0.065,32348,10,26693,9,4213,2,877,1,2516,1,22103,7,0.081,10017,4,0.199
SW5 9TF,Live,E01002847,Kensington and Chelsea 015B E01002847,12666,4,19610,6,0.08,20047,7,0.065,32348,10,26693,9,4213,2,877,1,2516,1,22103,7,0.081,10017,4,0.199
SW5 9TG,Live,E01002846,Kensington and Chelsea 017A E01002846,7626,3,9428,3,0.162,9038,3,0.125,31013,10,13851,5,9272,3,123,1,5067,2,10672,4,0.191,2554,1,0.37
SW5 9TH,Live,E01002847,Kensington and Chelsea 015B E01002847,12666,4,19610,6,0.08,20047,7,0.065,32348,10,26693,9,4213,2,877,1,2516,1,22103,7,0.081,10017,4,0.199
SW5 9TJ,Live,E01002847,Kensington and Chelsea 015B E01002847,12666,4,19610,6,0.08,20047,7,0.065,32348,10,26693,9,4213,2,877,1,2516,1,22103,7,0.081,10017,4,0.199
SW5 9TL,Live,E01002848,Kensington and Chelsea 015C E01002848,8243,3,9754,3,0.158,12068,4,0.103,27967,9,18455,6,16574,6,36,1,2093,1,10881,4,0.188,1939,1,0.397
SW5 9TN,Terminated,E01002896,Kensington and Chelsea 020C E01002896,24135,8,29330,9,0.037,32380,10,0.018,26640,9,32790,10,12492,4,7968,3,4605,2,26533,9,0.055,22379,7,0.085
SW5 9TP,Terminated,E01002849,Kensington and Chelsea 017B E01002849,16808,6,22000,7,0.068,23213,8,0.055,32169,10,30340,10,4394,2,3654,2,3668,2,28775,9,0.042,13388,5,0.157
SW5 9TQ,Live,E01002847,Kensington and Chelsea 015B E01002847,12666,4,19610,6,0.08,20047,7,0.065,32348,10,26693,9,4213,2,877,1,2516,1,22103,7,0.081,10017,4,0.199
SW5 9TR,Terminated,E01002896,Kensington and Chelsea 020C E01002896,24135,8,29330,9,0.037,32380,10,0.018,26640,9,32790,10,12492,4,7968,3,4605,2,26533,9,0.055,22379,7,0.085
SW5 9TS,Terminated,E01002896,Kensington and Chelsea 020C E01002896,24135,8,29330,9,0.037,32380,10,0.018,26640,9,32790,10,12492,4,7968,3,4605,2,26533,9,0.055,22379,7,0.085
SW5 9TT,Live,E01002847,Kensington and Chelsea 015B E01002847,12666,4,19610,6,0.08,20047,7,0.065,32348,10,26693,9,4213,2,877,1,2516,1,22103,7,0.081,10017,4,0.199
SW5 9TU,Live,E01002846,Kensington and Chelsea 017A E01002846,7626,3,9428,3,0.162,9038,3,0.125,31013,10,13851,5,9272,3,123,1,5067,2,10672,4,0.191,2554,1,0.37
SW5 9TW,Terminated,E01002847,Kensington and Chelsea 015B E01002847,12666,4,19610,6,0.08,20047,7,0.065,32348,10,26693,9,4213,2,877,1,2516,1,22103,7,0.081,10017,4,0.199
SW5 9TX,Terminated,E01002896,Kensington and Chelsea 020C E01002896,24135,8,29330,9,0.037,32380,10,0.018,26640,9,32790,10,12492,4,7968,3,4605,2,26533,9,0.055,22379,7,0.085
SW5 9TY,Live,E01002849,Kensington and Chelsea 017B E01002849,16808,6,22000,7,0.068,23213,8,0.055,32169,10,30340,10,4394,2,3654,2,3668,2,28775,9,0.042,13388,5,0.157
SW5 9TZ,Terminated,E01002847,Kensington and Chelsea 015B E01002847,12666,4,19610,6,0.08,20047,7,0.065,32348,10,26693,9,4213,2,877,1,2516,1,22103,7,0.081,10017,4,0.199
SW5 9UA,Terminated,E01002846,Kensington and Chelsea 017A E01002846,7626,3,9428,3,0.162,9038,3,0.125,31013,10,13851,5,9272,3,123,1,5067,2,10672,4,0.191,2554,1,0.37
SW5 9UB,Live,E01002846,Kensington and Chelsea 017A E01002846,7626,3,9428,3,0.162,9038,3,0.125,31013,10,13851,5,9272,3,123,1,5067,2,10672,4,0.191,2554,1,0.37
SW5 9UD,Live,E01002846,Kensington and Chelsea 017A E01002846,7626,3,9428,3,0.162,9038,3,0.125,31013,10,13851,5,9272,3,123,1,5067,2,10672,4,0.191,2554,1,0.37
SW5 9UE,Live,E01002846,Kensington and Chelsea 017A E01002846,7626,3,9428,3,0.162,9038,3,0.125,31013,10,13851,5,9272,3,123,1,5067,2,10672,4,0.191,2554,1,0.37
SW5 9UF,Terminated,E01002847,Kensington and Chelsea 015B E01002847,12666,4,19610,6,0.08,20047,7,0.065,32348,10,26693,9,4213,2,877,1,2516,1,22103,7,0.081,10017,4,0.199
SW5 9UG,Live,E01002849,Kensington and Chelsea 017B E01002849,16808,6,22000,7,0.068,23213,8,0.055,32169,10,30340,10,4394,2,3654,2,3668,2,28775,9,0.042,13388,5,0.157
SW5 9UH,Live,E01002849,Kensington and Chelsea 017B E01002849,16808,6,22000,7,0.068,23213,8,0.055,32169,10,30340,10,4394,2,3654,2,3668,2,28775,9,0.042,13388,5,0.157
SW5 9UJ,Live,E01002849,Kensington and Chelsea 017B E01002849,16808,6,22000,7,0.068,23213,8,0.055,32169,10,30340,10,4394,2,3654,2,3668,2,28775,9,0.042,13388,5,0.157
SW5 9UL,Live,E01002846,Kensington and Chelsea 017A E01002846,7626,3,9428,3,0.162,9038,3,0.125,31013,10,13851,5,9272,3,123,1,5067,2,10672,4,0.191,2554,1,0.37
SW5 9UN,Terminated,E01002896,Kensington and Chelsea 020C E01002896,24135,8,29330,9,0.037,32380,10,0.018,26640,9,32790,10,12492,4,7968,3,4605,2,26533,9,0.055,22379,7,0.085
SW5 9UP,Live,E01002846,Kensington and Chelsea 017A E01002846,7626,3,9428,3,0.162,9038,3,0.125,31013,10,13851,5,9272,3,123,1,5067,2,10672,4,0.191,2554,1,0.37
SW5 9UQ,Terminated,E01002896,Kensington and Chelsea 020C E01002896,24135,8,29330,9,0.037,32380,10,0.018,26640,9,32790,10,12492,4,7968,3,4605,2,26533,9,0.055,22379,7,0.085
SW5 9UR,Terminated,E01002896,Kensington and Chelsea 020C E01002896,24135,8,29330,9,0.037,32380,10,0.018,26640,9,32790,10,12492,4,7968,3,4605,2,26533,9,0.055,22379,7,0.085
SW5 9US,Live,E01002896,Kensington and Chelsea 020C E01002896,24135,8,29330,9,0.037,32380,10,0.018,26640,9,32790,10,12492,4,7968,3,4605,2,26533,9,0.055,22379,7,0.085
SW5 9UT,Terminated,E01002896,Kensington and Chelsea 020C E01002896,24135,8,29330,9,0.037,32380,10,0.018,26640,9,32790,10,12492,4,7968,3,4605,2,26533,9,0.055,22379,7,0.085
SW5 9UU,Terminated,E01002896,Kensington and Chelsea 020C E01002896,24135,8,29330,9,0.037,32380,10,0.018,26640,9,32790,10,12492,4,7968,3,4605,2,26533,9,0.055,22379,7,0.085
SW5 9UW,Terminated,E01002896,Kensington and Chelsea 020C E01002896,24135,8,29330,9,0.037,32380,10,0.018,26640,9,32790,10,12492,4,7968,3,4605,2,26533,9,0.055,22379,7,0.085
SW5 9UX,Terminated,E01002896,Kensington and Chelsea 020C E01002896,24135,8,29330,9,0.037,32380,10,0.018,26640,9,32790,10,12492,4,7968,3,4605,2,26533,9,0.055,22379,7,0.085
SW5 9UY,Terminated,E01002896,Kensington and Chelsea 020C E01002896,24135,8,29330,9,0.037,32380,10,0.018,26640,9,32790,10,12492,4,7968,3,4605,2,26533,9,0.055,22379,7,0.085
SW5 9UZ,Terminated,E01002896,Kensington and Chelsea 020C E01002896,24135,8,29330,9,0.037,32380,10,0.018,26640,9,32790,10,12492,4,7968,3,4605,2,26533,9,0.055,22379,7,0.085
SW5 9WA,Terminated,E01002896,Kensington and Chelsea 020C E01002896,24135,8,29330,9,0.037,32380,10,0.018,26640,9,32790,10,12492,4,7968,3,4605,2,26533,9,0.055,22379,7,0.085
SW5 9WB,Terminated,E01002896,Kensington and Chelsea 020C E01002896,24135,8,29330,9,0.037,32380,10,0.018,26640,9,32790,10,12492,4,7968,3,4605,2,26533,9,0.055,22379,7,0.085
SW5 9WD,Terminated,E01002896,Kensington and Chelsea 020C E01002896,24135,8,29330,9,0.037,32380,10,0.018,26640,9,32790,10,12492,4,7968,3,4605,2,26533,9,0.055,22379,7,0.085
SW5 9WE,Terminated,E01002896,Kensington and Chelsea 020C E01002896,24135,8,29330,9,0.037,32380,10,0.018,26640,9,32790,10,12492,4,7968,3,4605,2,26533,9,0.055,22379,7,0.085
SW5 9WF,Terminated,E01002896,Kensington and Chelsea 020C E01002896,24135,8,29330,9,0.037,32380,10,0.018,26640,9,32790,10,12492,4,7968,3,4605,2,26533,9,0.055,22379,7,0.085
SW5 9WG,Terminated,E01002896,Kensington and Chelsea 020C E01002896,24135,8,29330,9,0.037,32380,10,0.018,26640,9,32790,10,12492,4,7968,3,4605,2,26533,9,0.055,22379,7,0.085
SW5 9WH,Terminated,E01002896,Kensington and Chelsea 020C E01002896,24135,8,29330,9,0.037,32380,10,0.018,26640,9,32790,10,12492,4,7968,3,4605,2,26533,9,0.055,22379,7,0.085
SW5 9WJ,Terminated,E01002896,Kensington and Chelsea 020C E01002896,24135,8,29330,9,0.037,32380,10,0.018,26640,9,32790,10,12492,4,7968,3,4605,2,26533,9,0.055,22379,7,0.085
SW5 9WL,Terminated,E01002896,Kensington and Chelsea 020C E01002896,24135,8,29330,9,0.037,32380,10,0.018,26640,9,32790,10,12492,4,7968,3,4605,2,26533,9,0.055,22379,7,0.085
SW5 9WN,Terminated,E01002896,Kensington and Chelsea 020C E01002896,24135,8,29330,9,0.037,32380,10,0.018,26640,9,32790,10,12492,4,7968,3,4605,2,26533,9,0.055,22379,7,0.085
SW5 9WP,Terminated,E01002896,Kensington and Chelsea 020C E01002896,24135,8,29330,9,0.037,32380,10,0.018,26640,9,32790,10,12492,4,7968,3,4605,2,26533,9,0.055,22379,7,0.085
SW5 9WQ,Terminated,E01002896,Kensington and Chelsea 020C E01002896,24135,8,29330,9,0.037,32380,10,0.018,26640,9,32790,10,12492,4,7968,3,4605,2,26533,9,0.055,22379,7,0.085
SW5 9WR,Terminated,E01002896,Kensington and Chelsea 020C E01002896,24135,8,29330,9,0.037,32380,10,0.018,26640,9,32790,10,12492,4,7968,3,4605,2,26533,9,0.055,22379,7,0.085
SW5 9WS,Terminated,E01002896,Kensington and Chelsea 020C E01002896,24135,8,29330,9,0.037,32380,10,0.018,26640,9,32790,10,12492,4,7968,3,4605,2,26533,9,0.055,22379,7,0.085
SW5 9WT,Terminated,E01002896,Kensington and Chelsea 020C E01002896,24135,8,29330,9,0.037,32380,10,0.018,26640,9,32790,10,12492,4,7968,3,4605,2,26533,9,0.055,22379,7,0.085
SW5 9WU,Terminated,E01002896,Kensington and Chelsea 020C E01002896,24135,8,29330,9,0.037,32380,10,0.018,26640,9,32790,10,12492,4,7968,3,4605,2,26533,9,0.055,22379,7,0.085
SW5 9WW,Terminated,E01002896,Kensington and Chelsea 020C E01002896,24135,8,29330,9,0.037,32380,10,0.018,26640,9,32790,10,12492,4,7968,3,4605,2,26533,9,0.055,22379,7,0.085
SW5 9WX,Terminated,E01002896,Kensington and Chelsea 020C E01002896,24135,8,29330,9,0.037,32380,10,0.018,26640,9,32790,10,12492,4,7968,3,4605,2,26533,9,0.055,22379,7,0.085
SW5 9WY,Terminated,E01002896,Kensington and Chelsea 020C E01002896,24135,8,29330,9,0.037,32380,10,0.018,26640,9,32790,10,12492,4,7968,3,4605,2,26533,9,0.055,22379,7,0.085
SW5 9WZ,Live,E01002896,Kensington and Chelsea 020C E01002896,24135,8,29330,9,0.037,32380,10,0.018,26640,9,32790,10,12492,4,7968,3,4605,2,26533,9,0.055,22379,7,0.085
SW5 9XA,Terminated,E01002896,Kensington and Chelsea 020C E01002896,24135,8,29330,9,0.037,32380,10,0.018,26640,9,32790,10,12492,4,7968,3,4605,2,26533,9,0.055,22379,7,0.085
SW5 9XB,Terminated,E01002896,Kensington and Chelsea 020C E01002896,24135,8,29330,9,0.037,32380,10,0.018,26640,9,32790,10,12492,4,7968,3,4605,2,26533,9,0.055,22379,7,0.085
SW5 9XD,Terminated,E01002896,Kensington and Chelsea 020C E01002896,24135,8,29330,9,0.037,32380,10,0.018,26640,9,32790,10,12492,4,7968,3,4605,2,26533,9,0.055,22379,7,0.085
SW5 9XE,Terminated,E01002896,Kensington and Chelsea 020C E01002896,24135,8,29330,9,0.037,32380,10,0.018,26640,9,32790,10,12492,4,7968,3,4605,2,26533,9,0.055,22379,7,0.085
SW5 9XF,Terminated,E01002896,Kensington and Chelsea 020C E01002896,24135,8,29330,9,0.037,32380,10,0.018,26640,9,32790,10,12492,4,7968,3,4605,2,26533,9,0.055,22379,7,0.085
SW5 9XH,Terminated,E01002896,Kensington and Chelsea 020C E01002896,24135,8,29330,9,0.037,32380,10,0.018,26640,9,32790,10,12492,4,7968,3,4605,2,26533,9,0.055,22379,7,0.085
SW5 9XJ,Live,E01002896,Kensington and Chelsea 020C E01002896,24135,8,29330,9,0.037,32380,10,0.018,26640,9,32790,10,12492,4,7968,3,4605,2,26533,9,0.055,22379,7,0.085
SW5 9XL,Terminated,E01002896,Kensington and Chelsea 020C E01002896,24135,8,29330,9,0.037,32380,10,0.018,26640,9,32790,10,12492,4,7968,3,4605,2,26533,9,0.055,22379,7,0.085
